#k-distance eigenvalue[eV]
0.47382429 -6.78243105
0.51330966 -6.62423105
0.55279499 -6.45673105
0.59228036 -6.28043105
0.63176573 -6.09603105
0.67125106 -5.90453105
0.71073643 -5.70673105
0.75022180 -5.50353105
0.78970713 -5.29603105
0.82919250 -5.08483105
0.86867787 -4.87133105
0.90816320 -4.65663105
0.94764857 -4.44203105
0.98713394 -4.22903105
1.02661927 -4.01913105
1.06610464 -3.81433105
1.10559001 -3.61693105
1.14507534 -3.43043105
1.18456071 -3.26033105
1.22404608 -3.11693105
1.26353141 -3.01573105
1.30301678 -2.96383105
1.34250215 -2.94293105
1.38198749 -2.93213105
1.42147286 -2.92023105
1.46095823 -2.90303105
1.50044356 -2.87913105
1.53992893 -2.84843105
1.57941430 -2.81163105
1.61889963 -2.77013105
1.65838500 -2.72553105
1.69787037 -2.68013105
1.73735570 -2.63613105
1.77684107 -2.59663105
1.81632644 -2.56503105
1.85581177 -2.54463105
1.89529714 -2.53743105
1.89529714 -2.53743105
1.92753681 -2.54203105
1.95977645 -2.55563105
1.99201612 -2.57663105
2.02425579 -2.60443105
2.05649543 -2.63713105
2.08873510 -2.67333105
2.12097477 -2.71203105
2.15321440 -2.75223105
2.18545407 -2.79323105
2.21769374 -2.83473105
2.24993338 -2.87603105
2.28217305 -2.91693105
2.31441272 -2.95713105
2.34665236 -2.99643105
2.37889203 -3.03473105
2.41113170 -3.07203105
2.44337134 -3.10803105
2.47561100 -3.14293105
2.50785067 -3.17653105
2.54009031 -3.20903105
2.57232998 -3.24023105
2.60456965 -3.27043105
2.63680929 -3.29963105
2.66904896 -3.32793105
2.70128863 -3.35523105
2.73352827 -3.38173105
2.76576794 -3.40753105
2.79800761 -3.43273105
2.83024724 -3.45713105
2.86248691 -3.48103105
2.89472658 -3.50433105
2.92696622 -3.54533105
2.95920589 -3.59763105
2.99144556 -3.64783105
3.02368520 -3.69563105
3.05592487 -3.74083105
3.08816454 -3.78323105
3.12040418 -3.82253105
3.15264385 -3.85863105
3.18488351 -3.89143105
3.21712315 -3.92063105
3.24936282 -3.94623105
3.28160249 -3.96803105
3.31384213 -3.98603105
3.34608180 -4.00003105
3.37832147 -4.01003105
3.41056111 -4.01613105
3.44280078 -4.01813105
3.44280078 -4.01813105
3.46559767 -4.04343105
3.48839453 -4.10533105
3.51119142 -4.18583105
3.53398831 -4.27673105
3.55678518 -4.37433105
3.57958207 -4.47693105
3.60237896 -4.58333105
3.62517582 -4.69273105
3.64797271 -4.80453105
3.67076960 -4.91803105
3.69356647 -5.03293105
3.71636336 -5.14863105
3.73916024 -5.26483105
3.76195711 -5.38103105
3.78475400 -5.49693105
3.80755089 -5.61223105
3.83034776 -5.72643105
3.85314465 -5.83943105
3.87594153 -5.95093105
3.89873840 -6.06063105
3.92153529 -6.16823105
3.94433218 -6.27363105
3.96712905 -6.37653105
3.98992593 -6.47673105
4.01272282 -6.57413105
4.03551969 -6.66853105
4.05831658 -6.75973105
4.08111347 -6.84763105
4.10391033 -6.93203105
4.12670722 -7.01293105
4.14950411 -7.09003105
4.17230098 -7.16323105
4.19509787 -7.23263105
4.21789476 -7.29793105
4.24069162 -7.35903105
4.26348851 -7.41603105
4.28628540 -7.46873105
4.30908227 -7.51713105
4.33187916 -7.56103105
4.35467605 -7.60043105
4.37747291 -7.63543105
4.40026980 -7.66573105
4.42306669 -7.69153105
4.44586356 -7.71263105
4.46866045 -7.72913105
4.49145734 -7.74083105
4.51425420 -7.74793105
4.53705109 -7.75023105

0.00000000 -4.13243105
0.03948537 -4.12873105
0.07897070 -4.11743105
0.11845607 -4.09863105
0.15794144 -4.07253105
0.19742677 -4.03913105
0.23691214 -3.99863105
0.27639751 -3.95133105
0.31588284 -3.89743105
0.35536821 -3.83723105
0.39485358 -3.77113105
0.43433892 -3.69943105
0.47382429 -3.62263105
0.51330966 -3.54123105
0.55279499 -3.45563105
0.59228036 -3.36663105
0.63176573 -3.27453105
0.67125106 -3.18023105
0.71073643 -3.08403105
0.75022180 -2.98743105
0.78970713 -2.89083105
0.82919250 -2.79523105
0.86867787 -2.70163105
0.90816320 -2.61113105
0.94764857 -2.52503105
0.98713394 -2.44563105
1.02661927 -2.37623105
1.06610464 -2.33263105
1.10559001 -2.43173105
1.14507534 -2.51263105
1.18456071 -2.57093105
1.22404608 -2.59803105
1.26353141 -2.57963105
1.30301678 -2.51113105
1.34250215 -2.44923105
1.38198749 -2.47173105
1.42147286 -2.49093105
1.46095823 -2.50633105
1.50044356 -2.51853105
1.53992893 -2.52763105
1.57941430 -2.53403105
1.61889963 -2.53793105
1.65838500 -2.53993105
1.69787037 -2.54063105
1.73735570 -2.54023105
1.77684107 -2.53933105
1.81632644 -2.53823105
1.85581177 -2.53763105
1.89529714 -2.53743105
1.89529714 -2.53743105
1.92753681 -2.53793105
1.95977645 -2.53923105
1.99201612 -2.54163105
2.02425579 -2.54513105
2.05649543 -2.54973105
2.08873510 -2.55553105
2.12097477 -2.56273105
2.15321440 -2.57113105
2.18545407 -2.58143105
2.21769374 -2.59363105
2.24993338 -2.60813105
2.28217305 -2.62513105
2.31441272 -2.64503105
2.34665236 -2.66813105
2.37889203 -2.69483105
2.41113170 -2.72523105
2.44337134 -2.75943105
2.47561100 -2.79753105
2.50785067 -2.83933105
2.54009031 -2.88443105
2.57232998 -2.93273105
2.60456965 -2.98373105
2.63680929 -3.03703105
2.66904896 -3.09223105
2.70128863 -3.14873105
2.73352827 -3.20603105
2.76576794 -3.26393105
2.79800761 -3.32173105
2.83024724 -3.37923105
2.86248691 -3.43593105
2.89472658 -3.49143105
2.92696622 -3.52693105
2.95920589 -3.54903105
2.99144556 -3.57043105
3.02368520 -3.59103105
3.05592487 -3.61073105
3.08816454 -3.62953105
3.12040418 -3.64723105
3.15264385 -3.66373105
3.18488351 -3.67893105
3.21712315 -3.69263105
3.24936282 -3.70483105
3.28160249 -3.71523105
3.31384213 -3.72403105
3.34608180 -3.73073105
3.37832147 -3.73573105
3.41056111 -3.73873105
3.44280078 -3.73973105
3.44280078 -3.73973105
3.46559767 -3.71983105
3.48839453 -3.67433105
3.51119142 -3.62083105
3.53398831 -3.56743105
3.55678518 -3.51763105
3.57958207 -3.47283105
3.60237896 -3.43373105
3.62517582 -3.40043105
3.64797271 -3.37333105
3.67076960 -3.35223105
3.69356647 -3.33713105
3.71636336 -3.32783105
3.73916024 -3.32393105
3.76195711 -3.32533105
3.78475400 -3.33153105
3.80755089 -3.34223105
3.83034776 -3.35713105
3.85314465 -3.37573105
3.87594153 -3.39793105
3.89873840 -3.42293105
3.92153529 -3.45053105
3.94433218 -3.48033105
3.96712905 -3.51183105
3.98992593 -3.54503105
4.01272282 -3.57933105
4.03551969 -3.61513105
4.05831658 -3.65083105
4.08111347 -3.68673105
4.10391033 -3.72263105
4.12670722 -3.75823105
4.14950411 -3.79333105
4.17230098 -3.83143105
4.19509787 -3.86743105
4.21789476 -3.90123105
4.24069162 -3.93273105
4.26348851 -3.96203105
4.28628540 -3.98913105
4.30908227 -4.01393105
4.33187916 -4.03633105
4.35467605 -4.05643105
4.37747291 -4.07423105
4.40026980 -4.08973105
4.42306669 -4.10283105
4.44586356 -4.11353105
4.46866045 -4.12183105
4.49145734 -4.12783105
4.51425420 -4.13123105
4.53705109 -4.13243105

0.00000000 -4.13243105
0.03948537 -4.12873105
0.07897070 -4.11743105
0.11845607 -4.09863105
0.15794144 -4.07253105
0.19742677 -4.03913105
0.23691214 -3.99863105
0.27639751 -3.95133105
0.31588284 -3.89743105
0.35536821 -3.83723105
0.39485358 -3.77113105
0.43433892 -3.69943105
0.47382429 -3.62263105
0.51330966 -3.54123105
0.55279499 -3.45563105
0.59228036 -3.36663105
0.63176573 -3.27453105
0.67125106 -3.18023105
0.71073643 -3.08403105
0.75022180 -2.98743105
0.78970713 -2.89083105
0.82919250 -2.79523105
0.86867787 -2.70163105
0.90816320 -2.61113105
0.94764857 -2.52503105
0.98713394 -2.44563105
1.02661927 -2.37623105
1.06610464 -2.32423105
1.10559001 -2.30043105
1.14507534 -2.30793105
1.18456071 -2.33293105
1.22404608 -2.36353105
1.26353141 -2.39443105
1.30301678 -2.42333105
1.34250215 -2.44923105
1.38198749 -2.47173105
1.42147286 -2.49093105
1.46095823 -2.50633105
1.50044356 -2.51853105
1.53992893 -2.52763105
1.57941430 -2.53403105
1.61889963 -2.53793105
1.65838500 -2.53993105
1.69787037 -2.54063105
1.73735570 -2.54023105
1.77684107 -2.53933105
1.81632644 -2.53823105
1.85581177 -2.53763105
1.89529714 -2.53743105
1.89529714 -2.53743105
1.92753681 -2.53743105
1.95977645 -2.53753105
1.99201612 -2.53753105
2.02425579 -2.53763105
2.05649543 -2.53763105
2.08873510 -2.53763105
2.12097477 -2.53743105
2.15321440 -2.53683105
2.18545407 -2.53593105
2.21769374 -2.53453105
2.24993338 -2.53243105
2.28217305 -2.52963105
2.31441272 -2.52583105
2.34665236 -2.52103105
2.37889203 -2.51513105
2.41113170 -2.50783105
2.44337134 -2.49903105
2.47561100 -2.48863105
2.50785067 -2.47683105
2.54009031 -2.46283105
2.57232998 -2.44683105
2.60456965 -2.42883105
2.63680929 -2.40863105
2.66904896 -2.38613105
2.70128863 -2.36123105
2.73352827 -2.33383105
2.76576794 -2.30383105
2.79800761 -2.27133105
2.83024724 -2.23603105
2.86248691 -2.21053105
2.89472658 -2.20643105
2.92696622 -2.20073105
2.95920589 -2.19353105
2.99144556 -2.18493105
3.02368520 -2.17523105
3.05592487 -2.16453105
3.08816454 -2.15323105
3.12040418 -2.14143105
3.15264385 -2.12953105
3.18488351 -2.11773105
3.21712315 -2.10643105
3.24936282 -2.09583105
3.28160249 -2.08613105
3.31384213 -2.07783105
3.34608180 -2.07103105
3.37832147 -2.06603105
3.41056111 -2.06303105
3.44280078 -2.06203105
3.44280078 -2.06203105
3.46559767 -2.07093105
3.48839453 -2.09643105
3.51119142 -2.13563105
3.53398831 -2.18533105
3.55678518 -2.24243105
3.57958207 -2.30453105
3.60237896 -2.37013105
3.62517582 -2.43793105
3.64797271 -2.50693105
3.67076960 -2.57663105
3.69356647 -2.64653105
3.71636336 -2.71623105
3.73916024 -2.78533105
3.76195711 -2.85383105
3.78475400 -2.92143105
3.80755089 -2.98793105
3.83034776 -3.05323105
3.85314465 -3.11713105
3.87594153 -3.17973105
3.89873840 -3.24073105
3.92153529 -3.30013105
3.94433218 -3.35793105
3.96712905 -3.41393105
3.98992593 -3.46813105
4.01272282 -3.52053105
4.03551969 -3.57103105
4.05831658 -3.61953105
4.08111347 -3.66603105
4.10391033 -3.71053105
4.12670722 -3.75293105
4.14950411 -3.79323105
4.17230098 -3.82753105
4.19509787 -3.86083105
4.21789476 -3.89283105
4.24069162 -3.92343105
4.26348851 -3.95253105
4.28628540 -3.97983105
4.30908227 -4.00523105
4.33187916 -4.02863105
4.35467605 -4.04993105
4.37747291 -4.06893105
4.40026980 -4.08553105
4.42306669 -4.09983105
4.44586356 -4.11153105
4.46866045 -4.12063105
4.49145734 -4.12723105
4.51425420 -4.13113105
4.53705109 -4.13243105

0.00000000 -0.85623105
0.03948537 -0.85823105
0.07897070 -0.86403105
0.11845607 -0.87383105
0.15794144 -0.88773105
0.19742677 -0.90583105
0.23691214 -0.92833105
0.27639751 -0.95533105
0.31588284 -0.98693105
0.35536821 -1.02343105
0.39485358 -1.06453105
0.43433892 -1.11023105
0.47382429 -1.16043105
0.51330966 -1.21493105
0.55279499 -1.27333105
0.59228036 -1.33493105
0.63176573 -1.39943105
0.67125106 -1.46603105
0.71073643 -1.53423105
0.75022180 -1.60323105
0.78970713 -1.67223105
0.82919250 -1.74063105
0.86867787 -1.80763105
0.90816320 -1.87213105
0.94764857 -1.94413105
0.98713394 -2.08753105
1.02661927 -2.21733105
1.06610464 -2.32423105
1.10559001 -2.30043105
1.14507534 -2.30793105
1.18456071 -2.33293105
1.22404608 -2.36353105
1.26353141 -2.39443105
1.30301678 -2.42333105
1.34250215 -2.41123105
1.38198749 -2.30323105
1.42147286 -2.19953105
1.46095823 -2.10613105
1.50044356 -2.02573105
1.53992893 -1.95943105
1.57941430 -1.90763105
1.61889963 -1.86973105
1.65838500 -1.84473105
1.69787037 -1.83103105
1.73735570 -1.82633105
1.77684107 -1.83053105
1.81632644 -1.83483105
1.85581177 -1.83773105
1.89529714 -1.83873105
1.89529714 -1.83873105
1.92753681 -1.84003105
1.95977645 -1.84413105
1.99201612 -1.85053105
2.02425579 -1.85963105
2.05649543 -1.87103105
2.08873510 -1.88463105
2.12097477 -1.90003105
2.15321440 -1.91713105
2.18545407 -1.93563105
2.21769374 -1.95513105
2.24993338 -1.97553105
2.28217305 -1.99633105
2.31441272 -2.01743105
2.34665236 -2.03843105
2.37889203 -2.05903105
2.41113170 -2.07913105
2.44337134 -2.09843105
2.47561100 -2.11673105
2.50785067 -2.13413105
2.54009031 -2.14983105
2.57232998 -2.16403105
2.60456965 -2.17663105
2.63680929 -2.18743105
2.66904896 -2.19663105
2.70128863 -2.20373105
2.73352827 -2.20893105
2.76576794 -2.21213105
2.79800761 -2.21353105
2.83024724 -2.21293105
2.86248691 -2.19813105
2.89472658 -2.15753105
2.92696622 -2.11423105
2.95920589 -2.06833105
2.99144556 -2.01963105
3.02368520 -1.96833105
3.05592487 -1.91443105
3.08816454 -1.85803105
3.12040418 -1.79933105
3.15264385 -1.73843105
3.18488351 -1.67573105
3.21712315 -1.61143105
3.24936282 -1.54613105
3.28160249 -1.48063105
3.31384213 -1.41623105
3.34608180 -1.35533105
3.37832147 -1.30213105
3.41056111 -1.26373105
3.44280078 -1.24923105
3.44280078 -1.24923105
3.46559767 -1.23993105
3.48839453 -1.21303105
3.51119142 -1.17153105
3.53398831 -1.11863105
3.55678518 -1.05753105
3.57958207 -0.99053105
3.60237896 -0.91923105
3.62517582 -0.84493105
3.64797271 -0.83213105
3.67076960 -0.84003105
3.69356647 -0.84793105
3.71636336 -0.85543105
3.73916024 -0.86253105
3.76195711 -0.86923105
3.78475400 -0.87533105
3.80755089 -0.88083105
3.83034776 -0.88573105
3.85314465 -0.88993105
3.87594153 -0.89353105
3.89873840 -0.89653105
3.92153529 -0.89873105
3.94433218 -0.90033105
3.96712905 -0.90133105
3.98992593 -0.90183105
4.01272282 -0.90163105
4.03551969 -0.90103105
4.05831658 -0.90003105
4.08111347 -0.89853105
4.10391033 -0.89663105
4.12670722 -0.89443105
4.14950411 -0.89203105
4.17230098 -0.88943105
4.19509787 -0.88663105
4.21789476 -0.88383105
4.24069162 -0.88073105
4.26348851 -0.87783105
4.28628540 -0.87483105
4.30908227 -0.87213105
4.33187916 -0.86933105
4.35467605 -0.86683105
4.37747291 -0.86453105
4.40026980 -0.86243105
4.42306669 -0.86053105
4.44586356 -0.85903105
4.46866045 -0.85783105
4.49145734 -0.85693105
4.51425420 -0.85643105
4.53705109 -0.85623105

0.00000000 -0.85623105
0.03948537 -0.85823105
0.07897070 -0.86403105
0.11845607 -0.87383105
0.15794144 -0.88773105
0.19742677 -0.90583105
0.23691214 -0.92833105
0.27639751 -0.95533105
0.31588284 -0.98693105
0.35536821 -1.02343105
0.39485358 -1.06453105
0.43433892 -1.11023105
0.47382429 -1.16043105
0.51330966 -1.21493105
0.55279499 -1.27333105
0.59228036 -1.33493105
0.63176573 -1.39943105
0.67125106 -1.46603105
0.71073643 -1.53423105
0.75022180 -1.60323105
0.78970713 -1.67223105
0.82919250 -1.74063105
0.86867787 -1.80763105
0.90816320 -1.87213105
0.94764857 -1.93313105
0.98713394 -1.98893105
1.02661927 -2.03613105
1.06610464 -2.06793105
1.10559001 -2.07323105
1.14507534 -2.05003105
1.18456071 -2.01193105
1.22404608 -1.97093105
1.26353141 -1.93233105
1.30301678 -1.89843105
1.34250215 -1.86993105
1.38198749 -1.84713105
1.42147286 -1.82993105
1.46095823 -1.81783105
1.50044356 -1.81033105
1.53992893 -1.80703105
1.57941430 -1.80693105
1.61889963 -1.80953105
1.65838500 -1.81393105
1.69787037 -1.81953105
1.73735570 -1.82523105
1.77684107 -1.83053105
1.81632644 -1.83483105
1.85581177 -1.83773105
1.89529714 -1.83873105
1.89529714 -1.83873105
1.92753681 -1.83953105
1.95977645 -1.84173105
1.99201612 -1.84503105
2.02425579 -1.85033105
2.05649543 -1.85703105
2.08873510 -1.86503105
2.12097477 -1.87413105
2.15321440 -1.88403105
2.18545407 -1.89453105
2.21769374 -1.90523105
2.24993338 -1.91573105
2.28217305 -1.92543105
2.31441272 -1.93383105
2.34665236 -1.94033105
2.37889203 -1.94423105
2.41113170 -1.94523105
2.44337134 -1.94263105
2.47561100 -1.93613105
2.50785067 -1.92553105
2.54009031 -1.91043105
2.57232998 -1.89083105
2.60456965 -1.86683105
2.63680929 -1.83823105
2.66904896 -1.80513105
2.70128863 -1.76743105
2.73352827 -1.72523105
2.76576794 -1.67843105
2.79800761 -1.62733105
2.83024724 -1.57173105
2.86248691 -1.51173105
2.89472658 -1.44743105
2.92696622 -1.37883105
2.95920589 -1.30603105
2.99144556 -1.22913105
3.02368520 -1.14803105
3.05592487 -1.06503105
3.08816454 -1.03673105
3.12040418 -1.00693105
3.15264385 -0.97623105
3.18488351 -0.94523105
3.21712315 -0.91463105
3.24936282 -0.88523105
3.28160249 -0.85793105
3.31384213 -0.83383105
3.34608180 -0.81373105
3.37832147 -0.79873105
3.41056111 -0.78933105
3.44280078 -0.78623105
3.44280078 -0.78623105
3.46559767 -0.78693105
3.48839453 -0.78913105
3.51119142 -0.79263105
3.53398831 -0.79733105
3.55678518 -0.80303105
3.57958207 -0.80963105
3.60237896 -0.81683105
3.62517582 -0.82433105
3.64797271 -0.83213105
3.67076960 -0.84003105
3.69356647 -0.84793105
3.71636336 -0.85543105
3.73916024 -0.86253105
3.76195711 -0.86923105
3.78475400 -0.87533105
3.80755089 -0.88083105
3.83034776 -0.88573105
3.85314465 -0.88993105
3.87594153 -0.89353105
3.89873840 -0.89653105
3.92153529 -0.89873105
3.94433218 -0.90033105
3.96712905 -0.90133105
3.98992593 -0.90183105
4.01272282 -0.90163105
4.03551969 -0.90103105
4.05831658 -0.90003105
4.08111347 -0.89853105
4.10391033 -0.89663105
4.12670722 -0.89443105
4.14950411 -0.89203105
4.17230098 -0.88943105
4.19509787 -0.88663105
4.21789476 -0.88383105
4.24069162 -0.88073105
4.26348851 -0.87783105
4.28628540 -0.87483105
4.30908227 -0.87213105
4.33187916 -0.86933105
4.35467605 -0.86683105
4.37747291 -0.86453105
4.40026980 -0.86243105
4.42306669 -0.86053105
4.44586356 -0.85903105
4.46866045 -0.85783105
4.49145734 -0.85693105
4.51425420 -0.85643105
4.53705109 -0.85623105

0.00000000 -0.85623105
0.03948537 -0.85123105
0.07897070 -0.83623105
0.11845607 -0.81133105
0.15794144 -0.77683105
0.19742677 -0.73293105
0.23691214 -0.68023105
0.27639751 -0.61943105
0.31588284 -0.55153105
0.35536821 -0.47893105
0.39485358 -0.40443105
0.43433892 -0.33403105
0.47382429 -0.27793105
0.51330966 -0.25363105
0.55279499 -0.28293105
0.59228036 -0.37583105
0.63176573 -0.51923105
0.67125106 -0.69243105
0.71073643 -0.87953105
0.75022180 -1.07083105
0.78970713 -1.26063105
0.82919250 -1.44503105
0.86867787 -1.62163105
0.90816320 -1.78843105
0.94764857 -1.93313105
0.98713394 -1.98893105
1.02661927 -2.03613105
1.06610464 -2.06793105
1.10559001 -2.07323105
1.14507534 -2.05003105
1.18456071 -2.01193105
1.22404608 -1.97093105
1.26353141 -1.93233105
1.30301678 -1.89843105
1.34250215 -1.86993105
1.38198749 -1.84713105
1.42147286 -1.82993105
1.46095823 -1.81783105
1.50044356 -1.81033105
1.53992893 -1.80703105
1.57941430 -1.80693105
1.61889963 -1.80953105
1.65838500 -1.81393105
1.69787037 -1.81953105
1.73735570 -1.82523105
1.77684107 -1.82773105
1.81632644 -1.83223105
1.85581177 -1.83703105
1.89529714 -1.83873105
1.89529714 -1.83873105
1.92753681 -1.83413105
1.95977645 -1.82053105
1.99201612 -1.79933105
2.02425579 -1.77213105
2.05649543 -1.74033105
2.08873510 -1.70543105
2.12097477 -1.66863105
2.15321440 -1.63073105
2.18545407 -1.59283105
2.21769374 -1.55563105
2.24993338 -1.51953105
2.28217305 -1.48513105
2.31441272 -1.45273105
2.34665236 -1.42253105
2.37889203 -1.39483105
2.41113170 -1.36983105
2.44337134 -1.34733105
2.47561100 -1.32753105
2.50785067 -1.31023105
2.54009031 -1.29513105
2.57232998 -1.28203105
2.60456965 -1.27073105
2.63680929 -1.26073105
2.66904896 -1.25163105
2.70128863 -1.24293105
2.73352827 -1.23423105
2.76576794 -1.22493105
2.79800761 -1.21473105
2.83024724 -1.20323105
2.86248691 -1.19003105
2.89472658 -1.17483105
2.92696622 -1.15743105
2.95920589 -1.13783105
2.99144556 -1.11573105
3.02368520 -1.09143105
3.05592487 -1.06293105
3.08816454 -0.97393105
3.12040418 -0.88103105
3.15264385 -0.78453105
3.18488351 -0.68433105
3.21712315 -0.58073105
3.24936282 -0.47393105
3.28160249 -0.51293105
3.31384213 -0.59233105
3.34608180 -0.66483105
3.37832147 -0.72653105
3.41056111 -0.77003105
3.44280078 -0.78623105
3.44280078 -0.78623105
3.46559767 -0.78693105
3.48839453 -0.78913105
3.51119142 -0.79263105
3.53398831 -0.79733105
3.55678518 -0.80303105
3.57958207 -0.80963105
3.60237896 -0.81683105
3.62517582 -0.82433105
3.64797271 -0.76853105
3.67076960 -0.69073105
3.69356647 -0.61263105
3.71636336 -0.53353105
3.73916024 -0.45423105
3.76195711 -0.37513105
3.78475400 -0.29633105
3.80755089 -0.21813105
3.83034776 -0.22103105
3.85314465 -0.25603105
3.87594153 -0.29083105
3.89873840 -0.32503105
3.92153529 -0.35883105
3.94433218 -0.39183105
3.96712905 -0.42413105
3.98992593 -0.45573105
4.01272282 -0.48633105
4.03551969 -0.51603105
4.05831658 -0.54473105
4.08111347 -0.57243105
4.10391033 -0.59903105
4.12670722 -0.62443105
4.14950411 -0.64873105
4.17230098 -0.67183105
4.19509787 -0.69363105
4.21789476 -0.71413105
4.24069162 -0.73343105
4.26348851 -0.75133105
4.28628540 -0.76783105
4.30908227 -0.78303105
4.33187916 -0.79683105
4.35467605 -0.80923105
4.37747291 -0.82023105
4.40026980 -0.82973105
4.42306669 -0.83783105
4.44586356 -0.84443105
4.46866045 -0.84963105
4.49145734 -0.85333105
4.51425420 -0.85553105
4.53705109 -0.85623105

0.00000000 1.23466895
0.03948537 1.23316895
0.07897070 1.22876895
0.11845607 1.22166895
0.15794144 1.21216895
0.19742677 1.20086895
0.23691214 1.18826895
0.27639751 1.17496895
0.31588284 1.16176895
0.35536821 1.14906895
0.39485358 1.13786895
0.43433892 1.12866895
0.47382429 0.97566895
0.51330966 0.84456895
0.55279499 0.77596895
0.59228036 0.78156895
0.63176573 0.85046895
0.67125106 0.96296895
0.71073643 1.10456895
0.75022180 1.15556895
0.78970713 1.17166895
0.82919250 1.18946895
0.86867787 1.20836895
0.90816320 1.22756895
0.94764857 1.24566895
0.98713394 1.26126895
1.02661927 1.27256895
1.06610464 1.27796895
1.10559001 1.27686895
1.14507534 1.26996895
1.18456071 1.25876895
1.22404608 1.24506895
1.26353141 1.23026895
1.30301678 1.21516895
1.34250215 1.20056895
1.38198749 1.18676895
1.42147286 1.17376895
1.46095823 1.16206895
1.50044356 1.15136895
1.53992893 1.14176895
1.57941430 1.13326895
1.61889963 1.12576895
1.65838500 1.11936895
1.69787037 1.11386895
1.73735570 1.10946895
1.77684107 1.10596895
1.81632644 1.10356895
1.85581177 1.10196895
1.89529714 1.10156895
1.89529714 1.10156895
1.92753681 1.10166895
1.95977645 1.10196895
1.99201612 1.10256895
2.02425579 1.10346895
2.05649543 1.10486895
2.08873510 1.10676895
2.12097477 1.10926895
2.15321440 1.11256895
2.18545407 1.11686895
2.21769374 1.12206895
2.24993338 1.12856895
2.28217305 1.13626895
2.31441272 1.13986895
2.34665236 1.13776895
2.37889203 1.13376895
2.41113170 1.12746895
2.44337134 1.11876895
2.47561100 1.10756895
2.50785067 1.09366895
2.54009031 1.07706895
2.57232998 1.05776895
2.60456965 1.03576895
2.63680929 1.01106895
2.66904896 0.98376895
2.70128863 0.95406895
2.73352827 0.92196895
2.76576794 0.88766895
2.79800761 0.82206895
2.83024724 0.73736895
2.86248691 0.65106895
2.89472658 0.56336895
2.92696622 0.47446895
2.95920589 0.38446895
2.99144556 0.29366895
3.02368520 0.20236895
3.05592487 0.11066895
3.08816454 0.01886895
3.12040418 -0.07263105
3.15264385 -0.16373105
3.18488351 -0.25383105
3.21712315 -0.34263105
3.24936282 -0.42943105
3.28160249 -0.36403105
3.31384213 -0.25123105
3.34608180 -0.13563105
3.37832147 -0.01793105
3.41056111 0.10166895
3.44280078 0.21496895
3.44280078 0.21496895
3.46559767 0.21256895
3.48839453 0.20556895
3.51119142 0.19406895
3.53398831 0.17846895
3.55678518 0.15906895
3.57958207 0.13636895
3.60237896 0.11076895
3.62517582 0.08286895
3.64797271 0.05286895
3.67076960 0.02136895
3.69356647 -0.01163105
3.71636336 -0.04543105
3.73916024 -0.08003105
3.76195711 -0.11503105
3.78475400 -0.15033105
3.80755089 -0.18573105
3.83034776 -0.14073105
3.85314465 -0.06423105
3.87594153 0.01106895
3.89873840 0.08516895
3.92153529 0.15806895
3.94433218 0.22926895
3.96712905 0.29876895
3.98992593 0.36656895
4.01272282 0.43246895
4.03551969 0.49646895
4.05831658 0.55826895
4.08111347 0.61786895
4.10391033 0.67516895
4.12670722 0.73016895
4.14950411 0.78266895
4.17230098 0.83256895
4.19509787 0.87986895
4.21789476 0.92446895
4.24069162 0.96626895
4.26348851 1.00526895
4.28628540 1.04136895
4.30908227 1.07446895
4.33187916 1.10456895
4.35467605 1.13166895
4.37747291 1.15566895
4.40026980 1.17656895
4.42306669 1.19426895
4.44586356 1.20876895
4.46866045 1.22006895
4.49145734 1.22816895
4.51425420 1.23306895
4.53705109 1.23466895

0.00000000 1.23466895
0.03948537 1.23316895
0.07897070 1.22876895
0.11845607 1.22166895
0.15794144 1.21216895
0.19742677 1.20086895
0.23691214 1.18826895
0.27639751 1.17496895
0.31588284 1.16176895
0.35536821 1.14906895
0.39485358 1.13786895
0.43433892 1.12866895
0.47382429 1.12166895
0.51330966 1.11736895
0.55279499 1.11596895
0.59228036 1.11776895
0.63176573 1.12276895
0.67125106 1.13086895
0.71073643 1.14196895
0.75022180 1.15556895
0.78970713 1.17166895
0.82919250 1.18946895
0.86867787 1.20836895
0.90816320 1.22756895
0.94764857 1.24566895
0.98713394 1.26126895
1.02661927 1.27256895
1.06610464 1.27796895
1.10559001 1.27686895
1.14507534 1.26996895
1.18456071 1.25876895
1.22404608 1.24506895
1.26353141 1.23026895
1.30301678 1.21516895
1.34250215 1.20056895
1.38198749 1.18676895
1.42147286 1.17376895
1.46095823 1.16206895
1.50044356 1.15136895
1.53992893 1.14176895
1.57941430 1.13326895
1.61889963 1.12576895
1.65838500 1.11936895
1.69787037 1.11386895
1.73735570 1.10946895
1.77684107 1.10596895
1.81632644 1.10356895
1.85581177 1.10196895
1.89529714 1.10156895
1.89529714 1.10156895
1.92753681 1.10206895
1.95977645 1.10366895
1.99201612 1.10636895
2.02425579 1.10986895
2.05649543 1.11406895
2.08873510 1.11866895
2.12097477 1.12336895
2.15321440 1.12806895
2.18545407 1.13236895
2.21769374 1.13606895
2.24993338 1.13866895
2.28217305 1.14006895
2.31441272 1.14526895
2.34665236 1.15576895
2.37889203 1.16766895
2.41113170 1.18096895
2.44337134 1.19576895
2.47561100 1.21176895
2.50785067 1.22896895
2.54009031 1.24736895
2.57232998 1.26666895
2.60456965 1.28656895
2.63680929 1.21586895
