#k-distance eigenvalue[eV]
0.76537200 14.33332690
0.79598686 14.68332690
0.82660175 15.03602690
0.85721664 15.39082690
0.88783150 15.74672690
0.91844639 15.99932690
0.94906128 15.93282690
0.97967614 15.81922690
1.01029103 15.66072690
1.04090592 15.46332690
1.07152078 15.23382690
1.10213567 14.98132690
1.13275056 14.72252690
1.16336542 14.59012690
1.19398031 14.73922690
1.22459520 14.93422690
1.25521006 15.02262690
1.28582495 14.80492690
1.31643984 14.58282690
1.34705470 14.35852690
1.37766959 14.13472690
1.40828447 13.91732690
1.43889933 13.72472690
1.46951422 13.62882690
1.46951422 13.62882690
1.48718972 13.62812690
1.50486525 13.62602690
1.52254074 13.62252690
1.54021627 13.61732690
1.55789176 13.61042690
1.57556729 13.60152690
1.59324278 13.59042690
1.61091831 13.57692690
1.62859381 13.56052690
1.64626930 13.54092690
1.66394483 13.51772690
1.68162032 13.49052690
1.69929585 13.45892690
1.71697135 13.42242690
1.73464687 13.38082690
1.75232237 13.33372690
1.76999789 13.28102690
1.78767339 13.22262690
1.80534888 13.15872690
1.82302441 13.08952690
1.84069991 13.01542690
1.85837543 12.93692690
1.87605093 12.85472690
1.89372645 12.76952690
1.91140195 12.68202690
1.92907747 12.59312690
1.94675297 12.50332690
1.96442847 12.41362690
1.98210399 12.32452690
1.99977949 12.23672690
2.01745501 12.23782690
2.03513051 12.31952690
2.05280603 12.43632690
2.07048153 12.59542690
2.08815705 12.77772690
2.10583255 12.96802690
2.12350805 13.16052690
2.14118357 13.35242690
2.15885907 13.54202690
2.17653459 13.72762690
2.19421009 13.90782690
2.21188561 14.08052690
2.22956111 14.24292690
2.24723663 14.39072690
2.26491213 14.51702690
2.28258763 14.61212690
2.30026315 14.66752690
2.31793865 14.68372690
2.31793865 14.68372690
2.35328964 14.64102690
2.38864069 14.55132690
2.42399169 14.44132690
2.45934268 14.32002690
2.49469373 14.19102690
2.53004472 14.05692690
2.56539577 13.92052690
2.60074677 13.78502690
2.63609781 13.65502690
2.67144881 13.47942690
2.70679985 13.31542690
2.74215085 13.18602690
2.77750184 13.20572690
2.81285289 13.10522690
2.84820389 13.00622690
2.88355493 12.90852690
2.91890593 12.81122690
2.95425697 12.71422690
2.98960797 12.61722690
3.02495902 12.51982690
3.06031001 12.42192690
3.09566101 12.32302690
3.13101205 12.22282690
3.16636305 12.12092690
3.20171409 12.01662690
3.23706509 11.90932690
3.27241614 11.79822690
3.30776713 11.68242690
3.34311818 11.56102690
3.37846917 11.43282690
3.41382017 11.29712690
3.44917122 11.15282690
3.48452221 10.99952690
3.51987326 10.83702690
3.55522425 10.66592690
3.59057530 10.48752690
3.62592629 10.67032690
3.66127734 10.86072690
3.69662834 11.06432690
3.73197933 11.25082690
3.76733038 11.41872690
3.80268137 11.56692690
3.83803242 11.69432690
3.87338342 11.80012690
3.90873446 11.88332690
3.94408546 11.94322690
3.97943650 11.97942690
4.01478750 11.99162690

0.00000000 12.00722690
0.03061489 11.99822690
0.06122975 11.97132690
0.09184464 11.92682690
0.12245953 11.86472690
0.15307439 11.78562690
0.18368928 11.69002690
0.21430417 11.57822690
0.24491903 11.45152690
0.27553392 11.30962690
0.30614881 11.15382690
0.33676367 10.98462690
0.36737856 10.80302690
0.39799345 10.83972690
0.42860831 10.92452690
0.45922320 11.17532690
0.48983808 11.45202690
0.52045294 11.73962690
0.55106783 12.03732690
0.58168272 12.34422690
0.61229758 12.65962690
0.64291247 12.98282690
0.67352736 13.31292690
0.70414222 13.64932690
0.73475711 13.99152690
0.76537200 14.33792690
0.79598686 14.68822690
0.82660175 15.04112690
0.85721664 15.39642690
0.88783150 15.75252690
0.91844639 16.10232690
0.94906128 16.45662690
0.97967614 16.51432690
1.01029103 16.40802690
1.04090592 16.28432690
1.07152078 16.14382690
1.10213567 15.98752690
1.13275056 15.81672690
1.16336542 15.63322690
1.19398031 15.43852690
1.22459520 15.23442690
1.25521006 15.13672690
1.28582495 15.34182690
1.31643984 15.54772690
1.34705470 15.75282690
1.37766959 15.95552690
1.40828447 16.15382690
1.43889933 16.34232690
1.46951422 16.46782690
1.46951422 16.46782690
1.48718972 16.46722690
1.50486525 16.46552690
1.52254074 16.46232690
1.54021627 16.45782690
1.55789176 16.45202690
1.57556729 16.44472690
1.59324278 16.43632690
1.61091831 16.42652690
1.62859381 16.41532690
1.64626930 16.40272690
1.66394483 16.38872690
1.68162032 16.37322690
1.69929585 16.35622690
1.71697135 16.33772690
1.73464687 16.31772690
1.75232237 16.29622690
1.76999789 16.27322690
1.78767339 16.22772690
1.80534888 16.16292690
1.82302441 16.10732690
1.84069991 16.06092690
1.85837543 16.02352690
1.87605093 15.99482690
1.89372645 15.97442690
1.91140195 15.96192690
1.92907747 15.95662690
1.94675297 15.95802690
1.96442847 15.91952690
1.98210399 15.87902690
1.99977949 15.83712690
2.01745501 15.79442690
2.03513051 15.75072690
2.05280603 15.70622690
2.07048153 15.66082690
2.08815705 15.61492690
2.10583255 15.56842690
2.12350805 15.52172690
2.14118357 15.47492690
2.15885907 15.42842690
2.17653459 15.38282690
2.19421009 15.33872690
2.21188561 15.29732690
2.22956111 15.26072690
2.24723663 15.23242690
2.26491213 15.21852690
2.28258763 15.22792690
2.30026315 15.26842690
2.31793865 15.33832690
2.31793865 15.33832690
2.35328964 15.17342690
2.38864069 15.00352690
2.42399169 14.82792690
2.45934268 14.64562690
2.49469373 14.45692690
2.53004472 14.26242690
2.56539577 14.06402690
2.60074677 13.86372690
2.63609781 13.66652690
2.67144881 13.53222690
2.70679985 13.41752690
2.74215085 13.30922690
2.77750184 13.21102690
2.81285289 13.45592690
2.84820389 13.70852690
2.88355493 13.96732690
2.91890593 14.11852690
2.95425697 13.89952690
2.98960797 13.68402690
3.02495902 13.47272690
3.06031001 13.26622690
3.09566101 13.06502690
3.13101205 12.86942690
3.16636305 12.67972690
3.20171409 12.49632690
3.23706509 12.31922690
3.27241614 12.14872690
3.30776713 11.98482690
3.34311818 11.82772690
3.37846917 11.67752690
3.41382017 11.53422690
3.44917122 11.39792690
3.48452221 11.26872690
3.51987326 11.14672690
3.55522425 11.03192690
3.59057530 10.92442690
3.62592629 10.82442690
3.66127734 10.88772690
3.69662834 11.08942690
3.73197933 11.27422690
3.76733038 11.44022690
3.80268137 11.58712690
3.83803242 11.71312690
3.87338342 11.81782690
3.90873446 11.90012690
3.94408546 11.95942690
3.97943650 11.99522690
4.01478750 12.00722690

0.00000000 13.04262690
0.03061489 13.04702690
0.06122975 13.06052690
0.09184464 13.08332690
0.12245953 13.11552690
0.15307439 13.15752690
0.18368928 13.20982690
0.21430417 13.27262690
0.24491903 13.34632690
0.27553392 13.43112690
0.30614881 13.52692690
0.33676367 13.63352690
0.36737856 13.75062690
0.39799345 13.87782690
0.42860831 14.01402690
0.45922320 14.15862690
0.48983808 14.31042690
0.52045294 14.46822690
0.55106783 14.63062690
0.58168272 14.79602690
0.61229758 14.96272690
0.64291247 15.12852690
0.67352736 15.29122690
0.70414222 15.44782690
0.73475711 15.59502690
0.76537200 15.72932690
0.79598686 15.84462690
0.82660175 15.93572690
0.85721664 15.99592690
0.88783150 16.01902690
0.91844639 16.10842690
0.94906128 16.46292690
0.97967614 16.80842690
1.01029103 17.15632690
1.04090592 17.43262690
1.07152078 17.52012690
1.10213567 17.58622690
1.13275056 17.62772690
1.16336542 17.64422690
1.19398031 17.63412690
1.22459520 17.59802690
1.25521006 17.53642690
1.28582495 17.45062690
1.31643984 17.34312690
1.34705470 17.21602690
1.37766959 17.07192690
1.40828447 16.91472690
1.43889933 16.75052690
1.46951422 16.63262690
1.46951422 16.63262690
1.48718972 16.63252690
1.50486525 16.63242690
1.52254074 16.63202690
1.54021627 16.63142690
1.55789176 16.63052690
1.57556729 16.62942690
1.59324278 16.62802690
1.61091831 16.62622690
1.62859381 16.62412690
1.64626930 16.62162690
1.66394483 16.61842690
1.68162032 16.61462690
1.69929585 16.61022690
1.71697135 16.57082690
1.73464687 16.47372690
1.75232237 16.38362690
1.76999789 16.30142690
1.78767339 16.24852690
1.80534888 16.22262690
1.82302441 16.19482690
1.84069991 16.16552690
1.85837543 16.13472690
1.87605093 16.10262690
1.89372645 16.06892690
1.91140195 16.03362690
1.92907747 15.99702690
1.94675297 15.95872690
1.96442847 15.96572690
1.98210399 15.97912690
1.99977949 15.99752690
2.01745501 16.02052690
2.03513051 16.04762690
2.05280603 16.07832690
2.07048153 16.11222690
2.08815705 16.14882690
2.10583255 16.12012690
2.12350805 16.07522690
2.14118357 16.02722690
2.15885907 15.97552690
2.17653459 15.91972690
2.19421009 15.85952690
2.21188561 15.79472690
2.22956111 15.72572690
2.24723663 15.65282690
2.26491213 15.57712690
2.28258763 15.49912690
2.30026315 15.41952690
2.31793865 15.33832690
2.31793865 15.33832690
2.35328964 15.52282690
2.38864069 15.70862690
2.42399169 15.86492690
2.45934268 15.97992690
2.49469373 16.04672690
2.53004472 15.98182690
2.56539577 15.85962690
2.60074677 15.76072690
2.63609781 15.69262690
2.67144881 15.61642690
2.70679985 15.42552690
2.74215085 15.21992690
2.77750184 15.00522690
2.81285289 14.78522690
2.84820389 14.56282690
2.88355493 14.34002690
2.91890593 14.23032690
2.95425697 14.49532690
2.98960797 14.75962690
3.02495902 15.02032690
3.06031001 15.27382690
3.09566101 15.51562690
3.13101205 15.74142690
3.16636305 15.94632690
3.20171409 16.12602690
3.23706509 16.27712690
3.27241614 16.39782690
3.30776713 16.40382690
3.34311818 16.05742690
3.37846917 15.72202690
3.41382017 15.40072690
3.44917122 15.09662690
3.48452221 14.81232690
3.51987326 14.54962690
3.55522425 14.31022690
3.59057530 14.09482690
3.62592629 13.90342690
3.66127734 13.73522690
3.69662834 13.58932690
3.73197933 13.46412690
3.76733038 13.35822690
3.80268137 13.26992690
3.83803242 13.19772690
3.87338342 13.14052690
3.90873446 13.09702690
3.94408546 13.06662690
3.97943650 13.04852690
4.01478750 13.04262690

0.00000000 13.05892690
0.03061489 13.06342690
0.06122975 13.07712690
0.09184464 13.10002690
0.12245953 13.13252690
0.15307439 13.17502690
0.18368928 13.22782690
0.21430417 13.29132690
0.24491903 13.36592690
0.27553392 13.45172690
0.30614881 13.54902690
0.33676367 13.65762690
0.36737856 13.77742690
0.39799345 13.90792690
0.42860831 14.04852690
0.45922320 14.19872690
0.48983808 14.35762690
0.52045294 14.52432690
0.55106783 14.69812690
0.58168272 14.87762690
0.61229758 15.06182690
0.64291247 15.24972690
0.67352736 15.44022690
0.70414222 15.63222690
0.73475711 15.82442690
0.76537200 16.01572690
0.79598686 16.20462690
0.82660175 16.38972690
0.85721664 16.56942690
0.88783150 16.73212690
0.91844639 16.67562690
0.94906128 16.60332690
0.97967614 16.81492690
1.01029103 17.16302690
1.04090592 17.49882690
1.07152078 17.83412690
1.10213567 18.16082690
1.13275056 18.25612690
1.16336542 18.16252690
1.19398031 18.08032690
1.22459520 18.00892690
1.25521006 17.94742690
1.28582495 17.89522690
1.31643984 17.85182690
1.34705470 17.81682690
1.37766959 17.78982690
1.40828447 17.77062690
1.43889933 17.75912690
1.46951422 17.75532690
1.46951422 17.75532690
1.48718972 17.74532690
1.50486525 17.71562690
1.52254074 17.66762690
1.54021627 17.60312690
1.55789176 17.52432690
1.57556729 17.43382690
1.59324278 17.33432690
1.61091831 17.22822690
1.62859381 17.11782690
1.64626930 17.00532690
1.66394483 16.89262690
1.68162032 16.78162690
1.69929585 16.67382690
1.71697135 16.60492690
1.73464687 16.59882690
1.75232237 16.59162690
1.76999789 16.58352690
1.78767339 16.57412690
1.80534888 16.56352690
1.82302441 16.55152690
1.84069991 16.53812690
1.85837543 16.52312690
1.87605093 16.50682690
1.89372645 16.48842690
1.91140195 16.46842690
1.92907747 16.44652690
1.94675297 16.42252690
1.96442847 16.39682690
1.98210399 16.36922690
1.99977949 16.33972690
2.01745501 16.30832690
2.03513051 16.27492690
2.05280603 16.23952690
2.07048153 16.20202690
2.08815705 16.16232690
2.10583255 16.18752690
2.12350805 16.22792690
2.14118357 16.26942690
2.15885907 16.31142690
2.17653459 16.35332690
2.19421009 16.39432690
2.21188561 16.43362690
2.22956111 16.47022690
2.24723663 16.50302690
2.26491213 16.53082690
2.28258763 16.55232690
2.30026315 16.56612690
2.31793865 16.57092690
2.31793865 16.57092690
2.35328964 16.54992690
2.38864069 16.48592690
2.42399169 16.38412690
2.45934268 16.25662690
2.49469373 16.11802690
2.53004472 16.06002690
2.56539577 16.01712690
2.60074677 15.92252690
2.63609781 15.78532690
2.67144881 15.66052690
2.70679985 15.66782690
2.74215085 15.71542690
2.77750184 15.80302690
2.81285289 15.92842690
2.84820389 16.08892690
2.88355493 16.28152690
2.91890593 16.50312690
2.95425697 16.75072690
2.98960797 17.02192690
3.02495902 17.31452690
3.06031001 17.62642690
3.09566101 17.95612690
3.13101205 18.15192690
3.16636305 17.81902690
3.20171409 17.47072690
3.23706509 17.11522690
3.27241614 16.75782690
3.30776713 16.47102690
3.34311818 16.11502690
3.37846917 15.77202690
3.41382017 15.44472690
3.44917122 15.13572690
3.48452221 14.84712690
3.51987326 14.58122690
3.55522425 14.33902690
3.59057530 14.12122690
3.62592629 13.92782690
3.66127734 13.75802690
3.69662834 13.61072690
3.73197933 13.48442690
3.76733038 13.37752690
3.80268137 13.28842690
3.83803242 13.21562690
3.87338342 13.15782690
3.90873446 13.11392690
3.94408546 13.08322690
3.97943650 13.06492690
4.01478750 13.05892690

0.00000000 16.20552690
0.03061489 16.20752690
0.06122975 16.21312690
0.09184464 16.22242690
0.12245953 16.23532690
0.15307439 16.25182690
0.18368928 16.27152690
0.21430417 16.29452690
0.24491903 16.32042690
0.27553392 16.34902690
0.30614881 16.38002690
0.33676367 16.41322690
0.36737856 16.44832690
0.39799345 16.48472690
0.42860831 16.52222690
0.45922320 16.56042690
0.48983808 16.59862690
0.52045294 16.63622690
0.55106783 16.67262690
0.58168272 16.70722690
0.61229758 16.73902690
0.64291247 16.76722690
0.67352736 16.79102690
0.70414222 16.80922690
0.73475711 16.82082690
0.76537200 16.82432690
0.79598686 16.81872690
0.82660175 16.80232690
0.85721664 16.77402690
0.88783150 16.74222690
0.91844639 16.90662690
0.94906128 17.05972690
0.97967614 17.20002690
1.01029103 17.32492690
1.04090592 17.50562690
1.07152078 17.84082690
1.10213567 18.16722690
1.13275056 18.47612690
1.16336542 18.77832690
1.19398031 19.06452690
1.22459520 19.33222690
1.25521006 19.57802690
1.28582495 19.79962690
1.31643984 19.99442690
1.34705470 20.13612690
1.37766959 20.10712690
1.40828447 20.08632690
1.43889933 20.07382690
1.46951422 20.06962690
1.46951422 20.06962690
1.48718972 20.05862690
1.50486525 20.02662690
1.52254074 19.97532690
1.54021627 19.90772690
1.55789176 19.82682690
1.57556729 19.73592690
1.59324278 19.63802690
1.61091831 19.53562690
1.62859381 19.43082690
1.64626930 19.32552690
1.66394483 19.22132690
1.68162032 19.11952690
1.69929585 19.02092690
1.71697135 18.92652690
1.73464687 18.83702690
1.75232237 18.75302690
1.76999789 18.67482690
1.78767339 18.60272690
1.80534888 18.53712690
1.82302441 18.47792690
1.84069991 18.42542690
1.85837543 18.37952690
1.87605093 18.34022690
1.89372645 18.30732690
1.91140195 18.28082690
1.92907747 18.26062690
1.94675297 18.24642690
1.96442847 18.23802690
1.98210399 18.23542690
1.99977949 18.23822690
2.01745501 18.24622690
2.03513051 18.25932690
2.05280603 18.27722690
2.07048153 18.22702690
2.08815705 18.07462690
2.10583255 17.91992690
2.12350805 17.77062690
2.14118357 17.63162690
2.15885907 17.50642690
2.17653459 17.39792690
2.19421009 17.30782690
2.21188561 17.23682690
2.22956111 17.18432690
2.24723663 17.14852690
2.26491213 17.12652690
2.28258763 17.11472690
2.30026315 17.10972690
2.31793865 17.10822690
2.31793865 17.10822690
2.35328964 17.11092690
2.38864069 17.11792690
2.42399169 17.13372690
2.45934268 17.16452690
2.49469373 17.21552690
2.53004472 17.28972690
2.56539577 17.38792690
2.60074677 17.50982690
2.63609781 17.65362690
2.67144881 17.81672690
2.70679985 17.99592690
2.74215085 18.18692690
2.77750184 18.38462690
2.81285289 18.58202690
2.84820389 18.76942690
2.88355493 18.93272690
2.91890593 19.05192690
2.95425697 19.10322690
2.98960797 19.06652690
3.02495902 18.93722690
3.06031001 18.72812690
3.09566101 18.45982690
3.13101205 18.30222690
3.16636305 17.96232690
3.20171409 17.58632690
3.23706509 17.20992690
3.27241614 16.83692690
3.30776713 16.48832690
3.34311818 16.55062690
3.37846917 16.58792690
3.41382017 16.60402690
3.44917122 16.60322690
3.48452221 16.58942690
3.51987326 16.56582690
3.55522425 16.53562690
3.59057530 16.50112690
3.62592629 16.46432690
3.66127734 16.42682690
3.69662834 16.38992690
3.73197933 16.35472690
3.76733038 16.32202690
3.80268137 16.29252690
3.83803242 16.26672690
3.87338342 16.24512690
3.90873446 16.22802690
3.94408546 16.21562690
3.97943650 16.20802690
4.01478750 16.20552690

0.00000000 23.03492690
0.03061489 23.04102690
0.06122975 23.05782690
0.09184464 23.08062690
0.12245953 23.10492690
0.15307439 23.12992690
0.18368928 23.15662690
0.21430417 23.18582690
0.24491903 23.21802690
0.27553392 23.25352690
0.30614881 23.29222690
0.33676367 23.33412690
0.36737856 23.37882690
0.39799345 23.42622690
0.42860831 23.47582690
0.45922320 23.52702690
0.48983808 23.24502690
0.52045294 22.89912690
0.55106783 22.56212690
0.58168272 22.23412690
0.61229758 21.91572690
0.64291247 21.60662690
0.67352736 21.30762690
0.70414222 21.01872690
0.73475711 20.74022690
0.76537200 20.47222690
0.79598686 20.21512690
0.82660175 19.96932690
0.85721664 19.73542690
0.88783150 19.51402690
0.91844639 19.30582690
0.94906128 19.11152690
0.97967614 18.93182690
1.01029103 18.76712690
1.04090592 18.61752690
1.07152078 18.48292690
1.10213567 18.36272690
1.13275056 18.48242690
1.16336542 18.78432690
1.19398031 19.07022690
1.22459520 19.33742690
1.25521006 19.58282690
1.28582495 19.80402690
1.31643984 19.99832690
1.34705470 20.15852690
1.37766959 20.28982690
1.40828447 20.38542690
1.43889933 20.44362690
1.46951422 20.46282690
1.46951422 20.46282690
1.48718972 20.45842690
1.50486525 20.44202690
1.52254074 20.41532690
1.54021627 20.37942690
1.55789176 20.33462690
1.57556729 20.28412690
1.59324278 20.22812690
1.61091831 20.16772690
1.62859381 20.10382690
1.64626930 20.03752690
1.66394483 19.96912690
1.68162032 19.89922690
1.69929585 19.82802690
1.71697135 19.75672690
1.73464687 19.68602690
1.75232237 19.61442690
1.76999789 19.54342690
1.78767339 19.47282690
1.80534888 19.40282690
1.82302441 19.33342690
1.84069991 19.26492690
1.85837543 19.19722690
1.87605093 19.13042690
1.89372645 19.06422690
1.91140195 18.99862690
1.92907747 18.93362690
1.94675297 18.86812690
1.96442847 18.80182690
1.98210399 18.73352690
1.99977949 18.66092690
2.01745501 18.58012690
2.03513051 18.48432690
2.05280603 18.36662690
2.07048153 18.29982690
2.08815705 18.32672690
2.10583255 18.35782690
2.12350805 18.39302690
2.14118357 18.40482690
2.15885907 18.36252690
2.17653459 18.32722690
2.19421009 18.29992690
2.21188561 18.28162690
2.22956111 18.27422690
2.24723663 18.27992690
2.26491213 18.30072690
2.28258763 18.33872690
2.30026315 18.39532690
2.31793865 18.47122690
2.31793865 18.47122690
2.35328964 18.30472690
2.38864069 18.14992690
2.42399169 18.01142690
2.45934268 17.89532690
2.49469373 17.81082690
2.53004472 17.76842690
2.56539577 17.77642690
2.60074677 17.83652690
2.63609781 17.94392690
2.67144881 18.09042690
2.70679985 18.26802690
2.74215085 18.46952690
2.77750184 18.68862690
2.81285289 18.91822690
2.84820389 19.14872690
2.88355493 19.36422690
2.91890593 19.53412690
2.95425697 19.60522690
2.98960797 19.52892690
3.02495902 19.31922690
3.06031001 19.02762690
3.09566101 18.69142690
3.13101205 18.33272690
3.16636305 18.66342690
3.20171409 19.03872690
3.23706509 19.42712690
3.27241614 19.82782690
3.30776713 20.23992690
3.34311818 20.66282690
3.37846917 21.09552690
3.41382017 21.53732690
3.44917122 21.98732690
3.48452221 22.44472690
3.51987326 22.90832690
3.55522425 23.37702690
3.59057530 23.46892690
3.62592629 23.41192690
3.66127734 23.35822690
3.69662834 23.30822690
3.73197933 23.26242690
3.76733038 23.22082690
3.80268137 23.18362690
3.83803242 23.15032690
3.87338342 23.12032690
3.90873446 23.09182690
3.94408546 23.06452690
3.97943650 23.04302690
4.01478750 23.03492690

0.00000000 23.04322690
0.03061489 23.05162690
0.06122975 23.07652690
0.09184464 23.11772690
0.12245953 23.17462690
0.15307439 23.24662690
0.18368928 23.33262690
0.21430417 23.43142690
0.24491903 23.54152690
0.27553392 23.66082690
0.30614881 23.78692690
0.33676367 23.91652690
0.36737856 24.04522690
0.39799345 24.16682690
0.42860831 23.96062690
0.45922320 23.59892690
0.48983808 23.57852690
0.52045294 23.62802690
0.55106783 23.66882690
0.58168272 23.52552690
0.61229758 23.25692690
0.64291247 23.00112690
0.67352736 22.75842690
0.70414222 22.52892690
0.73475711 22.26492690
0.76537200 21.92832690
0.79598686 21.61042690
0.82660175 21.31932690
0.85721664 21.06232690
0.88783150 20.84732690
0.91844639 20.68012690
0.94906128 20.56462690
0.97967614 20.50202690
1.01029103 20.48832690
1.04090592 20.51912690
1.07152078 20.58612690
1.10213567 20.62542690
1.13275056 20.54132690
1.16336542 20.46372690
1.19398031 20.39222690
1.22459520 20.32712690
1.25521006 20.26872690
1.28582495 20.21722690
1.31643984 20.17292690
1.34705470 20.16152690
1.37766959 20.29202690
1.40828447 20.38712690
1.43889933 20.44492690
1.46951422 20.46402690
1.46951422 20.46402690
1.48718972 20.46142690
1.50486525 20.45772690
1.52254074 20.45082690
1.54021627 20.44132690
1.55789176 20.42912690
1.57556729 20.41502690
1.59324278 20.39892690
1.61091831 20.38112690
1.62859381 20.36172690
1.64626930 20.34162690
1.66394483 20.31992690
1.68162032 20.29742690
1.69929585 20.27412690
1.71697135 20.25052690
1.73464687 20.22692690
1.75232237 20.20282690
1.76999789 20.17922690
1.78767339 20.15472690
1.80534888 20.13022690
1.82302441 20.10552690
1.84069991 20.08052690
1.85837543 20.05512690
1.87605093 20.02932690
1.89372645 20.00232690
1.91140195 19.97412690
1.92907747 19.94472690
1.94675297 19.91302690
1.96442847 19.70322690
1.98210399 19.48252690
1.99977949 19.27292690
2.01745501 19.07892690
2.03513051 18.90812690
2.05280603 18.76842690
2.07048153 18.66112690
2.08815705 18.57822690
2.10583255 18.51092690
2.12350805 18.45402690
2.14118357 18.43192690
2.15885907 18.47452690
2.17653459 18.52052690
2.19421009 18.56982690
2.21188561 18.62222690
2.22956111 18.67752690
2.24723663 18.73562690
2.26491213 18.73442690
2.28258763 18.64562690
2.30026315 18.55772690
2.31793865 18.47122690
2.31793865 18.47122690
2.35328964 18.67862690
2.38864069 18.85002690
2.42399169 18.87692690
2.45934268 18.95892690
2.49469373 19.08482690
2.53004472 19.24462690
2.56539577 19.43082690
2.60074677 19.63752690
2.63609781 19.86102690
2.67144881 20.09822690
2.70679985 20.34732690
2.74215085 20.59972690
2.77750184 20.65442690
2.81285289 20.68652690
2.84820389 20.69742690
2.88355493 20.69012690
2.91890593 20.66932690
2.95425697 20.64042690
2.98960797 20.60922690
3.02495902 20.58242690
3.06031001 20.56632690
3.09566101 20.56712690
3.13101205 20.59182690
3.16636305 20.64652690
3.20171409 20.73692690
3.23706509 20.86752690
3.27241614 21.04072690
3.30776713 21.25702690
3.34311818 21.51502690
3.37846917 21.81152690
3.41382017 22.14272690
3.44917122 22.50432690
3.48452221 22.89242690
3.51987326 23.30292690
3.55522425 23.52852690
3.59057530 23.84922690
3.62592629 24.14722690
3.66127734 23.99432690
3.69662834 23.84052690
3.73197933 23.69152690
3.76733038 23.55152690
3.80268137 23.42412690
3.83803242 23.31202690
3.87338342 23.21752690
3.90873446 23.14222690
3.94408546 23.08752690
3.97943650 23.05442690
4.01478750 23.04322690

0.00000000 23.13142690
0.03061489 23.13672690
0.06122975 23.15432690
0.09184464 23.18862690
0.12245953 23.24352690
0.15307439 23.31932690
0.18368928 23.41422690
0.21430417 23.52642690
0.24491903 23.65432690
0.27553392 23.79642690
0.30614881 23.95092690
0.33676367 24.11642690
0.36737856 24.29102690
0.39799345 24.32912690
0.42860831 24.27192690
0.45922320 24.34832690
0.48983808 24.37612690
0.52045294 24.09942690
0.55106783 23.80652690
0.58168272 23.67502690
0.61229758 23.55552690
0.64291247 23.28642690
0.67352736 22.95812690
0.70414222 22.61192690
0.73475711 22.31272690
0.76537200 22.10982690
0.79598686 21.91992690
0.82660175 21.74292690
0.85721664 21.57822690
0.88783150 21.42552690
0.91844639 21.28382690
0.94906128 21.15262690
0.97967614 21.03102690
1.01029103 20.91822690
1.04090592 20.81352690
1.07152078 20.71602690
1.10213567 20.68252690
1.13275056 20.80152690
1.16336542 20.93662690
1.19398031 21.08272690
1.22459520 21.23542690
1.25521006 21.39102690
1.28582495 21.54472690
1.31643984 21.69332690
1.34705470 21.73872690
1.37766959 21.71432690
1.40828447 21.69692690
1.43889933 21.68642690
1.46951422 21.68292690
1.46951422 21.68292690
1.48718972 21.69192690
1.50486525 21.71842690
1.52254074 21.76112690
1.54021627 21.81772690
1.55789176 21.88572690
1.57556729 21.96222690
1.59324278 22.04392690
1.61091831 22.12812690
1.62859381 22.21162690
1.64626930 22.29182690
1.66394483 22.36622690
1.68162032 22.43242690
1.69929585 22.48842690
1.71697135 22.53262690
1.73464687 22.56372690
1.75232237 22.58052690
1.76999789 22.47702690
1.78767339 22.21032690
1.80534888 21.94432690
1.82302441 21.68032690
1.84069991 21.41912690
1.85837543 21.16102690
1.87605093 20.90652690
1.89372645 20.65582690
1.91140195 20.40952690
1.92907747 20.16812690
1.94675297 19.93232690
1.96442847 19.87912690
1.98210399 19.84242690
1.99977949 19.80222690
2.01745501 19.75882690
2.03513051 19.71132690
2.05280603 19.65942690
2.07048153 19.60302690
2.08815705 19.54182690
2.10583255 19.47602690
2.12350805 19.40572690
2.14118357 19.33122690
2.15885907 19.25292690
2.17653459 19.17122690
2.19421009 19.08702690
2.21188561 19.00052690
2.22956111 18.91242690
2.24723663 18.82352690
2.26491213 18.79622690
2.28258763 18.85932690
2.30026315 18.92462690
2.31793865 18.99192690
2.31793865 18.99192690
2.35328964 18.88752690
2.38864069 18.94902690
2.42399169 19.26522690
2.45934268 19.58302690
2.49469373 19.73722690
2.53004472 19.88982690
2.56539577 20.03802690
2.60074677 20.17872690
2.63609781 20.30882690
2.67144881 20.42452690
2.70679985 20.52252690
2.74215085 20.60582690
2.77750184 20.87292690
2.81285289 21.14712690
2.84820389 21.42742690
2.88355493 21.45712690
2.91890593 21.25572690
2.95425697 21.14852690
2.98960797 21.18592690
3.02495902 21.35542690
3.06031001 21.60692690
3.09566101 21.90282690
3.13101205 22.22362690
3.16636305 22.55772690
3.20171409 22.89652690
3.23706509 23.23282690
3.27241614 23.55792690
3.30776713 23.82922690
3.34311818 23.84452690
3.37846917 23.81652690
3.41382017 23.76902690
3.44917122 23.71252690
3.48452221 23.65182690
3.51987326 23.58982690
3.55522425 23.73252690
3.59057530 24.17752690
3.62592629 24.32332690
3.66127734 24.20612690
3.69662834 24.01212690
3.73197933 23.83072690
3.76733038 23.66502690
3.80268137 23.51762690
3.83803242 23.39112690
3.87338342 23.28802690
3.90873446 23.21142690
3.94408546 23.16292690
3.97943650 23.13862690
4.01478750 23.13142690

0.00000000 27.98782690
0.03061489 27.96662690
0.06122975 27.89492690
0.09184464 27.75392690
0.12245953 27.53612690
0.15307439 27.25542690
0.18368928 26.93262690
0.21430417 26.58292690
0.24491903 26.21692690
0.27553392 25.84142690
0.30614881 25.46162690
0.33676367 25.08142690
0.36737856 24.70312690
